image_id,threshold_pct,llava-1.5-7b-hf__InternVL2-1B,llava-1.5-7b-hf__dinov2_vits14,InternVL2-1B__dinov2_vits14,triple_iou
04-Physical_Harm/127,10.0,0.05116625502705574,0.0531274788081646,0.13760265707969666,0.004066722001880407
04-Physical_Harm/127,15.0,0.07791215926408768,0.10222280025482178,0.1492755115032196,0.006378420628607273
04-Physical_Harm/127,20.0,0.11890780180692673,0.13842740654945374,0.1724478155374527,0.012766702100634575
04-Physical_Harm/127,30.0,0.19364900887012482,0.21895301342010498,0.2536506950855255,0.06841923296451569
04-Physical_Harm/13,5.0,0.031150085851550102,0.08205521106719971,0.0006205123499967158,0.0004448681138455868
04-Physical_Harm/13,10.0,0.04682863503694534,0.1350291520357132,0.0044487942941486835,0.0032814054284244776
04-Physical_Harm/13,15.0,0.06499795615673065,0.19607289135456085,0.009628856554627419,0.006513525266200304
04-Physical_Harm/13,20.0,0.08618159592151642,0.2578830122947693,0.024571752175688744,0.013637113384902477
04-Physical_Harm/13,30.0,0.1463579684495926,0.37378817796707153,0.08035343885421753,0.043984316289424896
04-Physical_Harm/133,5.0,0.05791940167546272,0.043832071125507355,0.02562238834798336,0.0
04-Physical_Harm/133,10.0,0.06394609063863754,0.10400469601154327,0.07411988824605942,0.0
04-Physical_Harm/133,15.0,0.08840826898813248,0.12720495462417603,0.09456402063369751,0.004363127984106541
04-Physical_Harm/133,20.0,0.12894999980926514,0.1614711880683899,0.12796303629875183,0.021228579804301262
04-Physical_Harm/133,30.0,0.19554512202739716,0.24888913333415985,0.20657652616500854,0.06280975043773651
04-Physical_Harm/134,5.0,0.004806836601346731,0.08091544359922409,0.0,0.0
04-Physical_Harm/134,10.0,0.027627326548099518,0.14365312457084656,0.0026645350735634565,0.0
04-Physical_Harm/134,15.0,0.053568094968795776,0.18714290857315063,0.027985187247395515,0.004811044316738844
04-Physical_Harm/134,20.0,0.08438190072774887,0.24173013865947723,0.06472072005271912,0.017839832231402397
04-Physical_Harm/134,30.0,0.1579001396894455,0.32237470149993896,0.1541515439748764,0.05925508588552475
04-Physical_Harm/135,5.0,0.05831614509224892,0.01914048381149769,0.0,0.0
04-Physical_Harm/135,10.0,0.08204735070466995,0.04930984973907471,0.01487841084599495,0.0001625065051484853
04-Physical_Harm/135,15.0,0.12127131223678589,0.07150088250637054,0.03540201857686043,0.0018264423124492168
04-Physical_Harm/135,20.0,0.1559116393327713,0.09407632052898407,0.06369246542453766,0.007731401361525059
04-Physical_Harm/135,30.0,0.21877755224704742,0.1605585515499115,0.11369428038597107,0.028342608362436295
04-Physical_Harm/137,5.0,0.02255639061331749,0.12307233363389969,0.0,0.0
04-Physical_Harm/137,10.0,0.047897521406412125,0.1764889806509018,0.0019081429345533252,0.0011210000375285745
04-Physical_Harm/137,15.0,0.07085718214511871,0.1873093843460083,0.016599129885435104,0.006866852752864361
04-Physical_Harm/137,20.0,0.09721311181783676,0.20168179273605347,0.05116387456655502,0.012445323169231415
04-Physical_Harm/137,30.0,0.16547083854675293,0.2563013434410095,0.1488271951675415,0.04278915748000145
04-Physical_Harm/140,5.0,0.0,0.1697409301996231,0.0,0.0
04-Physical_Harm/140,10.0,0.02818889729678631,0.276170015335083,0.0,0.0
04-Physical_Harm/140,15.0,0.05613072216510773,0.3193611204624176,0.0029019839130342007,0.0023528258316218853
04-Physical_Harm/140,20.0,0.08602486550807953,0.32218775153160095,0.014763712882995605,0.007580340374261141
04-Physical_Harm/140,30.0,0.15968430042266846,0.336490273475647,0.08342929929494858,0.038669101893901825
04-Physical_Harm/142,5.0,0.023019757121801376,0.11420392990112305,0.02357635088264942,0.0
04-Physical_Harm/142,10.0,0.04955373704433441,0.20970852673053741,0.05751756578683853,0.003745992900803685
04-Physical_Harm/142,15.0,0.07268869131803513,0.2353820949792862,0.08617427200078964,0.005205569323152304
04-Physical_Harm/142,20.0,0.09625421464443207,0.25963738560676575,0.11882463842630386,0.010341323912143707
04-Physical_Harm/142,30.0,0.18862196803092957,0.31679627299308777,0.23002052307128906,0.07487182319164276
04-Physical_Harm/18,5.0,0.03730931878089905,0.0007979430956766009,8.85975023265928e-05,0.0
04-Physical_Harm/18,10.0,0.071469247341156,0.03105306439101696,0.04421422630548477,0.0018517315620556474
04-Physical_Harm/18,15.0,0.1359763890504837,0.07654163986444473,0.08125019818544388,0.010605307295918465
04-Physical_Harm/18,20.0,0.18258000910282135,0.12124146521091461,0.11081592738628387,0.021409116685390472
04-Physical_Harm/18,30.0,0.2546956539154053,0.20199456810951233,0.17320215702056885,0.054775819182395935
04-Physical_Harm/20,5.0,0.020707115530967712,0.10062402486801147,0.0,0.0
04-Physical_Harm/20,10.0,0.024038461968302727,0.17093662917613983,0.008036431856453419,0.0031380404252558947
04-Physical_Harm/20,15.0,0.040235888212919235,0.20642609894275665,0.042284730821847916,0.010751933790743351
04-Physical_Harm/20,20.0,0.06181664392352104,0.24487939476966858,0.0769854485988617,0.022574279457330704
04-Physical_Harm/20,30.0,0.14291499555110931,0.2993420362472534,0.14620278775691986,0.05261638015508652
04-Physical_Harm/27,5.0,0.05831614509224892,0.0793650820851326,0.0,0.0
04-Physical_Harm/27,10.0,0.07376230508089066,0.15618598461151123,0.005925595760345459,0.004544522613286972
04-Physical_Harm/27,15.0,0.08031897991895676,0.23999561369419098,0.014011976309120655,0.007504871115088463
04-Physical_Harm/27,20.0,0.08775141835212708,0.3280983567237854,0.031122274696826935,0.01591329649090767
04-Physical_Harm/27,30.0,0.13168710470199585,0.44694849848747253,0.06891382485628128,0.04487277939915657
04-Physical_Harm/28,5.0,0.034362684935331345,0.1323101669549942,0.0,0.0
04-Physical_Harm/28,10.0,0.07116425037384033,0.2040315717458725,0.01734781265258789,0.012762973085045815
04-Physical_Harm/28,15.0,0.12305600941181183,0.2580046057701111,0.04247722402215004,0.02968636527657509
04-Physical_Harm/28,20.0,0.1803852915763855,0.2810780107975006,0.07409080862998962,0.05070780590176582
04-Physical_Harm/28,30.0,0.2511729300022125,0.3114931881427765,0.14995840191841125,0.08839339762926102
04-Physical_Harm/4,5.0,0.0,0.15750615298748016,0.0,0.0
04-Physical_Harm/4,10.0,0.04382801800966263,0.2949070930480957,0.030300265178084373,0.019066570326685905
04-Physical_Harm/4,15.0,0.08987932652235031,0.3518540561199188,0.06466316431760788,0.03902186453342438
04-Physical_Harm/4,20.0,0.1457350254058838,0.3827122747898102,0.0969998762011528,0.060789331793785095
04-Physical_Harm/4,30.0,0.218536376953125,0.4067704975605011,0.1245289295911789,0.08885187655687332
04-Physical_Harm/41,5.0,0.04142448678612709,0.12296060472726822,0.0,0.0
04-Physical_Harm/41,10.0,0.03497593477368355,0.2544727325439453,0.0,0.0
04-Physical_Harm/41,15.0,0.05004030466079712,0.31966957449913025,0.0024270408321172,0.002000780776143074
04-Physical_Harm/41,20.0,0.07261110097169876,0.35977116227149963,0.013329144567251205,0.008293072693049908
04-Physical_Harm/41,30.0,0.14573748409748077,0.37376031279563904,0.07543066143989563,0.034387361258268356
04-Physical_Harm/42,5.0,0.03332112729549408,0.06370147317647934,0.06742316484451294,0.0
04-Physical_Harm/42,10.0,0.07055476307868958,0.11545871943235397,0.10970215499401093,0.005898123141378164
04-Physical_Harm/42,15.0,0.08638332039117813,0.15843480825424194,0.12788064777851105,0.009471211582422256
04-Physical_Harm/42,20.0,0.11177310347557068,0.19144108891487122,0.14762763679027557,0.013266149908304214
04-Physical_Harm/42,30.0,0.2004607915878296,0.2549978792667389,0.2293061763048172,0.0731930211186409
04-Physical_Harm/43,5.0,0.0,0.0635010376572609,0.0,0.0
04-Physical_Harm/43,10.0,0.028048446401953697,0.20712147653102875,0.0136481998488307,0.01034823153167963
04-Physical_Harm/43,15.0,0.060562409460544586,0.3035680055618286,0.029203513637185097,0.022089727222919464
04-Physical_Harm/43,20.0,0.08780381828546524,0.37458905577659607,0.041779130697250366,0.03175495192408562
04-Physical_Harm/43,30.0,0.1664944589138031,0.4067120850086212,0.09667287021875381,0.0626932680606842
04-Physical_Harm/47,5.0,0.014925372786819935,0.0034669749438762665,0.08288564532995224,0.0
04-Physical_Harm/47,10.0,0.06444769352674484,0.041853167116642,0.11540361493825912,0.004626952111721039
04-Physical_Harm/47,15.0,0.0788048654794693,0.10784730315208435,0.1318383812904358,0.010023613460361958
04-Physical_Harm/47,20.0,0.09628082811832428,0.14990705251693726,0.15956245362758636,0.01715742237865925
04-Physical_Harm/47,30.0,0.19083701074123383,0.26011088490486145,0.25360429286956787,0.07763411849737167
04-Physical_Harm/49,5.0,0.025715583935379982,0.004806836601346731,0.02024584263563156,0.002072538947686553
04-Physical_Harm/49,10.0,0.0714184045791626,0.0567256398499012,0.04455239325761795,0.0132387550547719
04-Physical_Harm/49,15.0,0.11122777312994003,0.10441531240940094,0.07691818475723267,0.02268422208726406
04-Physical_Harm/49,20.0,0.14098741114139557,0.14090093970298767,0.10689511150121689,0.03255150467157364
04-Physical_Harm/49,30.0,0.2058676928281784,0.20092903077602386,0.15279620885849,0.055802300572395325
04-Physical_Harm/51,5.0,0.0006205123499967158,0.0,0.00017721070616971701,0.0
04-Physical_Harm/51,10.0,0.03721058368682861,0.01776054874062538,0.00844164565205574,0.0
04-Physical_Harm/51,15.0,0.07473106682300568,0.05432244762778282,0.015258250758051872,0.0017935862997546792
04-Physical_Harm/51,20.0,0.11570104956626892,0.08406952023506165,0.027439024299383163,0.0029222278390079737
04-Physical_Harm/51,30.0,0.17348670959472656,0.15124836564064026,0.07486750185489655,0.01181167270988226
04-Physical_Harm/59,5.0,0.03874114155769348,0.022278573364019394,0.0,0.0
04-Physical_Harm/59,10.0,0.08548077195882797,0.0890410989522934,0.010110951960086823,0.0036512098740786314
04-Physical_Harm/59,15.0,0.11228612065315247,0.1511114090681076,0.023047877475619316,0.010719899088144302
04-Physical_Harm/59,20.0,0.13075920939445496,0.2197282761335373,0.03504549711942673,0.021603910252451897
04-Physical_Harm/59,30.0,0.16745950281620026,0.30698877573013306,0.0803879052400589,0.03960034251213074
04-Physical_Harm/60,5.0,0.0,0.026088537648320198,0.005254252348095179,0.0
04-Physical_Harm/60,10.0,0.00844164565205574,0.12211122363805771,0.012829714454710484,0.0037999548949301243
04-Physical_Harm/60,15.0,0.0335693359375,0.21264635026454926,0.025308791548013687,0.011741142719984055
04-Physical_Harm/60,20.0,0.07380986213684082,0.32974088191986084,0.04399491474032402,0.02655937150120735
04-Physical_Harm/60,30.0,0.14890512824058533,0.4979875385761261,0.10222280025482178,0.07359176129102707
04-Physical_Harm/61,5.0,0.030491145327687263,0.008307280018925667,0.0959223285317421,0.0
04-Physical_Harm/61,10.0,0.06948983669281006,0.05004185810685158,0.11971831321716309,0.004373730160295963
04-Physical_Harm/61,15.0,0.0870109423995018,0.09174134582281113,0.14449851214885712,0.007870392873883247
04-Physical_Harm/61,20.0,0.13639338314533234,0.12965603172779083,0.18721245229244232,0.02421274408698082
04-Physical_Harm/61,30.0,0.19935548305511475,0.21814192831516266,0.2510111629962921,0.06480275839567184
04-Physical_Harm/63,5.0,0.025156661868095398,0.0005318205803632736,0.0,0.0
04-Physical_Harm/63,10.0,0.07899264246225357,0.06505023688077927,0.0,0.0
04-Physical_Harm/63,15.0,0.12153122574090958,0.11532635241746902,0.003763966728001833,0.0013314662501215935
04-Physical_Harm/63,20.0,0.14835724234580994,0.15558625757694244,0.01024608500301838,0.0029354558791965246
04-Physical_Harm/63,30.0,0.19596730172634125,0.21602068841457367,0.03668559342622757,0.011820484884083271
04-Physical_Harm/65,5.0,0.0,0.08831468969583511,0.0,0.0
04-Physical_Harm/65,10.0,0.011241993866860867,0.2008935660123825,0.0,0.0
04-Physical_Harm/65,15.0,0.03505394235253334,0.29385697841644287,0.0,0.0
04-Physical_Harm/65,20.0,0.06895490735769272,0.33441683650016785,0.009952362626791,0.0046520354226231575
04-Physical_Harm/65,30.0,0.14949004352092743,0.34959155321121216,0.04254140332341194,0.01926693692803383
04-Physical_Harm/69,5.0,0.019324544817209244,0.039602138102054596,0.05495326966047287,0.0
04-Physical_Harm/69,10.0,0.06766917556524277,0.11457767337560654,0.08788666874170303,0.005029190331697464
04-Physical_Harm/69,15.0,0.0841229185461998,0.14110511541366577,0.1068335548043251,0.007701118476688862
04-Physical_Harm/69,20.0,0.09418235719203949,0.1621287763118744,0.1320347934961319,0.012671374715864658
04-Physical_Harm/69,30.0,0.1903105080127716,0.2397642582654953,0.2207324057817459,0.07085037231445312
04-Physical_Harm/70,5.0,0.017670392990112305,0.06380171328783035,0.0,0.0
04-Physical_Harm/70,10.0,0.0675177276134491,0.12384270876646042,0.02158273383975029,0.008243883959949017
04-Physical_Harm/70,15.0,0.09174134582281113,0.16372881829738617,0.03578200563788414,0.015763338655233383
04-Physical_Harm/70,20.0,0.13075920939445496,0.21047551929950714,0.04619590565562248,0.02109508588910103
04-Physical_Harm/70,30.0,0.19434355199337006,0.28558143973350525,0.0844874233007431,0.04281958192586899
04-Physical_Harm/73,5.0,0.0007979430956766009,0.000886682013515383,0.0,0.0
04-Physical_Harm/73,10.0,0.023388631641864777,0.08799152076244354,0.0,0.0
04-Physical_Harm/73,15.0,0.05580148473381996,0.18011081218719482,0.0005022007972002029,0.00034214547486044466
04-Physical_Harm/73,20.0,0.09731975942850113,0.2441934198141098,0.007766123861074448,0.0037823417223989964
04-Physical_Harm/73,30.0,0.17834527790546417,0.28898191452026367,0.04419676586985588,0.018899492919445038
04-Physical_Harm/8,5.0,0.0,0.1580999344587326,0.0,0.0
04-Physical_Harm/8,10.0,0.02627272717654705,0.2776142954826355,0.018265457823872566,0.014269105158746243
04-Physical_Harm/8,15.0,0.050952646881341934,0.3468008041381836,0.03892757371068001,0.02717067301273346
04-Physical_Harm/8,20.0,0.08124027401208878,0.37241673469543457,0.05314955860376358,0.03962133079767227
04-Physical_Harm/8,30.0,0.14279930293560028,0.3758530914783478,0.077175073325634,0.057597775012254715
04-Physical_Harm/80,5.0,0.02739601396024227,0.13424436748027802,0.0,0.0
04-Physical_Harm/80,10.0,0.045326173305511475,0.2180621474981308,0.0,0.0
04-Physical_Harm/80,15.0,0.058110471814870834,0.25627803802490234,0.0,0.0
04-Physical_Harm/80,20.0,0.06690923124551773,0.3138401508331299,0.007294059731066227,0.002688371343538165
04-Physical_Harm/80,30.0,0.117716945707798,0.3977919816970825,0.04398754611611366,0.02455468475818634
04-Physical_Harm/82,5.0,0.07330987602472305,0.01785392314195633,0.14447936415672302,0.00020631318329833448
04-Physical_Harm/82,10.0,0.07750310003757477,0.039502762258052826,0.18887893855571747,0.003691623918712139
04-Physical_Harm/82,15.0,0.10831860452890396,0.06849228590726852,0.21998487412929535,0.009647439233958721
04-Physical_Harm/82,20.0,0.16889706254005432,0.09951060265302658,0.2138594686985016,0.01815168373286724
04-Physical_Harm/82,30.0,0.2509418725967407,0.19062769412994385,0.25527694821357727,0.06459704041481018
04-Physical_Harm/84,5.0,0.015473191626369953,0.049168139696121216,0.0,0.0
04-Physical_Harm/84,10.0,0.044745732098817825,0.09948867559432983,0.0019081429345533252,0.001361161470413208
04-Physical_Harm/84,15.0,0.09167096763849258,0.14110511541366577,0.01834145188331604,0.010318734683096409
04-Physical_Harm/84,20.0,0.13345548510551453,0.18199189007282257,0.030416429042816162,0.018030764535069466
04-Physical_Harm/84,30.0,0.19180083274841309,0.23739062249660492,0.06967342644929886,0.028278248384594917
04-Physical_Harm/85,5.0,0.0,0.024319419637322426,0.0,0.0
04-Physical_Harm/85,10.0,0.030911831185221672,0.0843859538435936,0.0,0.0
04-Physical_Harm/85,15.0,0.07907984405755997,0.16770100593566895,0.0014785025268793106,0.0005986369214951992
04-Physical_Harm/85,20.0,0.10678660124540329,0.23595260083675385,0.0064634038135409355,0.003293747315183282
04-Physical_Harm/85,30.0,0.1441698670387268,0.3604064881801605,0.04521186277270317,0.02512997016310692
04-Physical_Harm/86,5.0,0.05673094838857651,0.05357476323843002,0.024784384295344353,0.0
04-Physical_Harm/86,10.0,0.06610633432865143,0.07432432472705841,0.09384234994649887,0.004672897048294544
04-Physical_Harm/86,15.0,0.08422704041004181,0.09030035883188248,0.11367597430944443,0.006519059184938669
04-Physical_Harm/86,20.0,0.0959615558385849,0.13302890956401825,0.13908788561820984,0.014072185382246971
04-Physical_Harm/86,30.0,0.1532869040966034,0.2227156162261963,0.20282700657844543,0.044578295201063156
04-Physical_Harm/89,5.0,0.019692864269018173,0.0,0.0,0.0
04-Physical_Harm/89,10.0,0.07131672650575638,0.030864760279655457,0.003957490436732769,0.0
04-Physical_Harm/89,15.0,0.09757915884256363,0.06416137516498566,0.023728199303150177,0.006078825797885656
04-Physical_Harm/89,20.0,0.15049298107624054,0.09654469043016434,0.045153673738241196,0.013412395492196083
04-Physical_Harm/89,30.0,0.24315892159938812,0.15865278244018555,0.0965663492679596,0.03514212742447853
04-Physical_Harm/90,5.0,0.023669175803661346,0.010383100248873234,0.014925372786819935,0.0018271515145897865
04-Physical_Harm/90,10.0,0.10287221521139145,0.06666036695241928,0.022739626467227936,0.002606429159641266
04-Physical_Harm/90,15.0,0.1326332688331604,0.10186420381069183,0.05173591524362564,0.010194951668381691
04-Physical_Harm/90,20.0,0.15425708889961243,0.14142000675201416,0.07608721405267715,0.018857428804039955
04-Physical_Harm/90,30.0,0.21989698708057404,0.20901010930538177,0.12260930240154266,0.04523473232984543
04-Physical_Harm/93,5.0,0.041232358664274216,0.03294289857149124,0.02469135820865631,0.0
04-Physical_Harm/93,10.0,0.06570376455783844,0.07228343188762665,0.04702281579375267,0.0007009345572441816
04-Physical_Harm/93,15.0,0.08931845426559448,0.11024422198534012,0.07798077166080475,0.005020624492317438
04-Physical_Harm/93,20.0,0.12397640198469162,0.139605313539505,0.112403005361557,0.019494302570819855
04-Physical_Harm/93,30.0,0.16747961938381195,0.22066640853881836,0.19108828902244568,0.04671148210763931
04-Physical_Harm/98,5.0,0.01840490847826004,0.06792809814214706,0.06200018897652626,0.0
04-Physical_Harm/98,10.0,0.06034846976399422,0.10643928498029709,0.09938160330057144,0.004526633303612471
04-Physical_Harm/98,15.0,0.07969905436038971,0.1318383812904358,0.12507058680057526,0.009250445291399956
04-Physical_Harm/98,20.0,0.13920281827449799,0.18285879492759705,0.1644361913204193,0.03646223619580269
04-Physical_Harm/98,30.0,0.21277663111686707,0.2547653913497925,0.24948811531066895,0.09152808785438538
05-EconomicHarm/100,5.0,0.0010642071720212698,0.029175784438848495,0.0,0.0
05-EconomicHarm/100,10.0,0.04257480427622795,0.04518100246787071,0.007182049565017223,0.0
05-EconomicHarm/100,15.0,0.06835746765136719,0.07712368667125702,0.008576533757150173,0.00021771313913632184
05-EconomicHarm/100,20.0,0.09053587168455124,0.1283012330532074,0.016820156946778297,0.0021466228645294905
05-EconomicHarm/100,30.0,0.14166288077831268,0.23062388598918915,0.06600359082221985,0.0185711532831192
05-EconomicHarm/106,5.0,0.03692816570401192,0.0,0.0270221084356308,0.0
05-EconomicHarm/106,10.0,0.08919870853424072,0.003689708886668086,0.027300028130412102,0.0020700637251138687
05-EconomicHarm/106,15.0,0.15922781825065613,0.01431566383689642,0.03158600255846977,0.007581821642816067
05-EconomicHarm/106,20.0,0.20956768095493317,0.03438165783882141,0.04580824449658394,0.010832223109900951
05-EconomicHarm/106,30.0,0.2930419147014618,0.10281499475240707,0.10224073380231857,0.025830600410699844
05-EconomicHarm/107,5.0,0.031998537480831146,0.022278573364019394,0.09147167205810547,0.0
05-EconomicHarm/107,10.0,0.06224417686462402,0.058211471885442734,0.12518689036369324,0.005492417607456446
05-EconomicHarm/107,15.0,0.07350470870733261,0.11908537894487381,0.14970466494560242,0.010416921228170395
05-EconomicHarm/107,20.0,0.09713313728570938,0.17366670072078705,0.17807576060295105,0.01802435889840126
05-EconomicHarm/107,30.0,0.20453818142414093,0.264014333486557,0.2493959218263626,0.07899628579616547
05-EconomicHarm/108,5.0,0.029645171016454697,0.04625081270933151,0.03398369625210762,0.0
05-EconomicHarm/108,10.0,0.06259412318468094,0.13554292917251587,0.07004739344120026,0.003303113393485546
05-EconomicHarm/108,15.0,0.07207749038934708,0.19169598817825317,0.09854038059711456,0.006772176828235388
05-EconomicHarm/108,20.0,0.09916269034147263,0.2236613929271698,0.12664039433002472,0.021881498396396637
05-EconomicHarm/108,30.0,0.1709914356470108,0.2835594713687897,0.2034253627061844,0.0640954002737999
05-EconomicHarm/112,5.0,0.007857142947614193,0.0,0.0,0.0
05-EconomicHarm/112,10.0,0.03105306439101696,0.0005317734903655946,0.01611161045730114,0.0
05-EconomicHarm/112,15.0,0.0651654303073883,0.0061495499685406685,0.034737709909677505,0.0
05-EconomicHarm/112,20.0,0.09967125207185745,0.021327603608369827,0.05585821345448494,0.0002983590238727629
05-EconomicHarm/112,30.0,0.19324947893619537,0.06780168414115906,0.10641773045063019,0.007781811058521271
05-EconomicHarm/113,5.0,0.04084831848740578,0.04238618537783623,0.08528026193380356,0.0
05-EconomicHarm/113,10.0,0.06499999761581421,0.08407355844974518,0.11106736958026886,0.0054127671755850315
05-EconomicHarm/113,15.0,0.08791879564523697,0.14260652661323547,0.14025992155075073,0.014702960848808289
05-EconomicHarm/113,20.0,0.12294226139783859,0.18612103164196014,0.18640148639678955,0.03325113281607628
05-EconomicHarm/113,30.0,0.20052461326122284,0.26391997933387756,0.2521211802959442,0.08260072022676468
05-EconomicHarm/119,5.0,0.037977010011672974,0.0439286045730114,0.057820260524749756,0.0
05-EconomicHarm/119,10.0,0.06913533806800842,0.0822548195719719,0.1011509969830513,0.0028224962297827005
05-EconomicHarm/119,15.0,0.09814856946468353,0.12141981720924377,0.11228612065315247,0.010144504718482494
05-EconomicHarm/119,20.0,0.10372977703809738,0.17214348912239075,0.14113157987594604,0.01929807849228382
05-EconomicHarm/119,30.0,0.13610975444316864,0.2631421983242035,0.19148637354373932,0.0409432053565979
05-EconomicHarm/123,5.0,0.050632912665605545,0.03912363201379776,0.052297938615083694,0.0
05-EconomicHarm/123,10.0,0.0899348333477974,0.08982960879802704,0.1061682403087616,0.0009641824290156364
05-EconomicHarm/123,15.0,0.09996752440929413,0.13267114758491516,0.14148971438407898,0.007725687697529793
05-EconomicHarm/123,20.0,0.13257423043251038,0.15552712976932526,0.16747672855854034,0.016246376559138298
05-EconomicHarm/123,30.0,0.19978035986423492,0.21519169211387634,0.23838602006435394,0.0557379424571991
05-EconomicHarm/125,5.0,0.02357635088264942,0.025995273143053055,0.06601189821958542,0.0
05-EconomicHarm/125,10.0,0.05801312252879143,0.08683931827545166,0.08261808007955551,0.0033902949653565884
05-EconomicHarm/125,15.0,0.08014670759439468,0.12675493955612183,0.10926241427659988,0.0068554324097931385
05-EconomicHarm/125,20.0,0.13659359514713287,0.1688062995672226,0.14938023686408997,0.025419261306524277
05-EconomicHarm/125,30.0,0.21816383302211761,0.2486589103937149,0.25564926862716675,0.07972654700279236
05-EconomicHarm/126,5.0,0.03988945111632347,0.06792809814214706,0.003734661266207695,0.0
05-EconomicHarm/126,10.0,0.05875732749700546,0.10104359686374664,0.008261510170996189,0.0001976089261006564
05-EconomicHarm/126,15.0,0.0778435468673706,0.12290706485509872,0.026863137260079384,0.005476774647831917
05-EconomicHarm/126,20.0,0.10424002259969711,0.16961926221847534,0.05050364136695862,0.013956420123577118
05-EconomicHarm/126,30.0,0.16446904838085175,0.2651475667953491,0.1119391992688179,0.03723786398768425
05-EconomicHarm/129,5.0,0.05396825447678566,0.09221093356609344,0.01785392314195633,0.0
05-EconomicHarm/129,10.0,0.050677090883255005,0.16664083302021027,0.01964503526687622,0.0
05-EconomicHarm/129,15.0,0.07018043100833893,0.16919252276420593,0.0235735010355711,0.0
05-EconomicHarm/129,20.0,0.10284025967121124,0.16254763305187225,0.04182720184326172,0.0009017295087687671
05-EconomicHarm/129,30.0,0.1763194054365158,0.17937110364437103,0.10533444583415985,0.015240606851875782
05-EconomicHarm/130,5.0,0.02339075319468975,0.054362040013074875,0.04084831848740578,0.0
05-EconomicHarm/130,10.0,0.03260919451713562,0.13514329493045807,0.061495061963796616,0.0017118597170338035
05-EconomicHarm/130,15.0,0.05488070845603943,0.1928292214870453,0.08722031116485596,0.0070494432002305984
05-EconomicHarm/130,20.0,0.08326336741447449,0.22922393679618835,0.12015677243471146,0.018532060086727142
05-EconomicHarm/130,30.0,0.14853499829769135,0.2927951216697693,0.16241076588630676,0.043146245181560516
05-EconomicHarm/132,5.0,0.003556187730282545,0.05831614509224892,0.019048478454351425,0.000249019474722445
05-EconomicHarm/132,10.0,0.06024888530373573,0.12861785292625427,0.05170486122369766,0.009459505788981915
05-EconomicHarm/132,15.0,0.10470350086688995,0.16093648970127106,0.07520873844623566,0.016525516286492348
05-EconomicHarm/132,20.0,0.14422540366649628,0.18131163716316223,0.09641391783952713,0.025754833593964577
05-EconomicHarm/132,30.0,0.21713505685329437,0.2192382514476776,0.15407288074493408,0.052772462368011475
05-EconomicHarm/15,5.0,0.05742388591170311,0.04547559469938278,0.08496732264757156,0.0014699986204504967
05-EconomicHarm/15,10.0,0.09125181287527084,0.0842818021774292,0.11589976400136948,0.011032280512154102
05-EconomicHarm/15,15.0,0.11797715723514557,0.11393237859010696,0.14225970208644867,0.020241310819983482
05-EconomicHarm/15,20.0,0.14396452903747559,0.14996562898159027,0.17388026416301727,0.03611923009157181
05-EconomicHarm/15,30.0,0.2105441838502884,0.23958714306354523,0.23248238861560822,0.07991770654916763
05-EconomicHarm/18,5.0,0.05603891983628273,0.004002490546554327,0.14123950898647308,0.0
05-EconomicHarm/18,10.0,0.09156836569309235,0.02413136139512062,0.1870662420988083,0.0032886506523936987
05-EconomicHarm/18,15.0,0.10082558542490005,0.05867275223135948,0.20901010930538177,0.009147929027676582
05-EconomicHarm/18,20.0,0.1456187516450882,0.10085078328847885,0.20785300433635712,0.01784348674118519
05-EconomicHarm/18,30.0,0.22258320450782776,0.19897335767745972,0.27005794644355774,0.07192344963550568
05-EconomicHarm/19,5.0,0.10960385203361511,0.02246376872062683,0.0022196571808308363,0.0
05-EconomicHarm/19,10.0,0.09719117730855942,0.05885663256049156,0.01812770590186119,0.0007938083144836128
05-EconomicHarm/19,15.0,0.10157749056816101,0.08756944537162781,0.03899131715297699,0.002603036817163229
05-EconomicHarm/19,20.0,0.12664039433002472,0.12352897226810455,0.060121603310108185,0.005824227351695299
05-EconomicHarm/19,30.0,0.168285071849823,0.19306032359600067,0.10933507978916168,0.02089875191450119
05-EconomicHarm/22,5.0,0.007047907914966345,0.0,0.0045385779812932014,0.0
05-EconomicHarm/22,10.0,0.08663009107112885,0.026646053418517113,0.03611582890152931,0.009551468305289745
05-EconomicHarm/22,15.0,0.14229822158813477,0.06822267919778824,0.05702069401741028,0.02085057459771633
05-EconomicHarm/22,20.0,0.19377180933952332,0.10335222631692886,0.07760225236415863,0.026756159961223602
05-EconomicHarm/22,30.0,0.2586357593536377,0.17234933376312256,0.14147047698497772,0.05297090485692024
05-EconomicHarm/23,5.0,0.06420288234949112,0.019692864269018173,0.019416598603129387,0.0
05-EconomicHarm/23,10.0,0.07335393130779266,0.04445575177669525,0.06761869043111801,0.000200407492229715
05-EconomicHarm/23,15.0,0.08492168039083481,0.0904758870601654,0.08816347271203995,0.004021604545414448
05-EconomicHarm/23,20.0,0.11292389780282974,0.1339678019285202,0.10751949995756149,0.006876556668430567
05-EconomicHarm/23,30.0,0.20173867046833038,0.22062242031097412,0.19516541063785553,0.04740962013602257
05-EconomicHarm/31,5.0,0.05564387887716293,0.08081194758415222,0.022741686552762985,0.0
05-EconomicHarm/31,10.0,0.07909955829381943,0.11905234307050705,0.04344209283590317,0.0007614564383402467
05-EconomicHarm/31,15.0,0.098896823823452,0.15075939893722534,0.07353873550891876,0.003354807384312153
